#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
1311 0.0014781 1464
1312 2.5196e-05 4
1313 0.000258016 557
1315 0.000390152 1306
1316 0.00277417 1539
1318 0.000141986 1056
1319 0.00037293 1264
1322 0.000606792 617
1324 0.000144624 1161
1325 0.0024687 1642
1326 0.0020729 1274
1327 0.000434608 731
1330 0.000294387 728
1332 0.000251216 600
1335 4.23593e-05 309
1336 1.65486e-05 225
1337 0.00191849 1625
1338 3.79239e-05 1385
1342 0.000618176 1515
1345 0.000251142 1087
1348 0.000175792 240
1349 4.25396e-05 1777
1350 0.000691097 1006
1352 4.27753e-05 54
1355 5.81234e-05 1257
1356 0.000433269 847
1357 0.000132657 86
1358 0.000159541 475
1361 0.000144296 764
1363 1.65486e-05 806
1364 0.000282865 904
1367 0.00035479 1113
1368 7.87129e-05 452
1369 0.000130578 1328
1375 0.000306738 832
1376 7.3831e-05 835
1382 0.000637582 706
1383 0.000307095 1291
1387 3.60395e-05 584
1388 5.24405e-05 257
1390 5.93956e-05 361
1392 0.000106992 1249
1394 0.00017378 903
1400 0.000351734 1369
1405 4.81245e-05 996
1413 0.00489871 512
1414 0.00118802 761
1415 0.00104702 937
1417 8.60254e-05 1514
1418 0.000537427 473
1425 0.000647419 288
1426 0.000109705 148
1427 0.000315889 910
1430 0.000650132 1200
1433 5.39131e-05 1272
1436 0.000125075 724
1437 0.00025201 1371
1438 0.000100258 595
1442 0.000354288 1643
1443 0.000731714 598
1445 0.0010881 1453
1447 0.000262986 253
1449 0.00152099 15
1451 1.97156e-05 1033
1453 2.83745e-05 984
1454 8.64264e-05 520
1457 0.000333189 1802
1459 0.000288975 123
1461 2.50221e-05 89
1462 2.60907e-05 433
1463 0.000297889 1541
1464 0.000348815 1612
1469 1.95831e-05 1581
1470 0.000398429 1649
1472 4.45713e-05 755
1473 0.000204947 570
1474 3.43319e-05 1726
1476 9.25973e-05 684
1478 0.000126736 667
1479 0.000106992 1142
1480 0.00289404 977
1482 0.000388715 1489
1484 0.000111012 1173
1491 6.46278e-05 1770
1494 3.37823e-05 685
1496 8.2209e-05 1679
1497 8.2209e-05 696
1498 0.000360962 1475
1499 0.00139592 1763
1500 0.00225302 809
1501 9.7588e-05 293
1502 0.000408054 1363
1503 7.2192e-05 1082
1504 0.00023424 881
1505 0.000632484 506
1507 0.000730236 750
1509 0.000356089 707
1512 0.000795734 713
1514 2.63585e-05 1060
1516 2.60521e-05 1015
1517 0.000105929 893
1518 9.95091e-05 26
1519 0.000596511 916
1520 0.00057531 479
1521 0.000702358 862
1526 1.72086e-05 555
1527 9.67791e-05 1705
1530 0.00045798 185
1531 0.000862897 1341
1536 5.20995e-05 1205
1540 6.77819e-05 846
1541 0.00090779 432
1544 0.000297889 850
1545 0.00109136 1299
1546 0.00208266 1756
1547 0.000256236 124
1550 0.00613875 487
1553 0.000106992 497
1554 0.000106992 2
1555 4.9675e-05 466
1556 4.58958e-05 210
1557 0.000204667 191
1560 0.000694048 1634
1562 0.000664142 1215
1564 0.000489623 787
1565 5.37903e-05 1169
1566 0.00046553 374
1567 9.80019e-05 376
1568 0.000614089 1412
1569 8.81252e-05 1520
1570 0.000104642 909
1573 0.00164797 396
1576 0.000150044 1538
1577 6.29846e-05 332
1579 6.73646e-05 593
1580 0.000131473 908
1583 0.000147096 1410
1584 0.000375171 1339
1585 0.000294756 279
1588 0.00108452 383
1589 0.00109917 1736
1590 0.00029465 1517
1591 1.83858e-05 403
1593 0.000396169 1507
1595 4.36228e-05 1191
1597 0.00104732 556
1598 1.86965e-05 668
1599 0.00069846 1320
1601 0.000161997 537
1604 2.37927e-05 417
1605 6.0499e-05 562
1606 2.20179e-05 382
1607 0.000245423 961
1608 0.000297971 1478
1611 0.000860201 1590
